Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
dtt1,jett,189,13,16,1,-3,110.6,21,1,2,-1,6629,tiob,HAVAN,7,13,1,7,6,6,ASCENT,1.12
Rub1ka,omen,183,14,16,5,-2,119.6,22,4,4,0,6629,tiob,HAVAN,7,13,1,7,6,6,ASCENT,1.12
NandeX,sova,178,11,14,10,-3,122.1,9,0,1,-1,6629,tiob,HAVAN,7,13,1,7,6,6,ASCENT,1.12
Igaum,cypher,96,6,15,2,-9,71.0,22,1,0,1,6629,tiob,HAVAN,7,13,1,7,6,6,ASCENT,1.12
pleets,omen,325,21,8,8,13,190.4,20,3,0,3,6629,HAVAN,tiob,13,5,4,2,9,3,HAVEN,1.12
shion,sova,250,15,9,10,6,146.4,29,1,1,0,6629,HAVAN,tiob,13,5,4,2,9,3,HAVEN,1.12
pMdr1,reyna,230,15,11,3,4,138.0,35,6,4,2,6629,HAVAN,tiob,13,5,4,2,9,3,HAVEN,1.12
bNhardneja,jett,185,13,11,1,2,128.5,23,1,0,1,6629,HAVAN,tiob,13,5,4,2,9,3,HAVEN,1.12
Myssen,cypher,139,9,11,4,-2,82.3,23,0,2,-2,6629,HAVAN,tiob,13,5,4,2,9,3,HAVEN,1.12
NandeX,sova,213,13,13,3,0,179.8,16,3,1,2,6629,tiob,HAVAN,5,13,3,9,2,4,HAVEN,1.12
dtt1,reyna,191,13,14,3,-1,100.2,15,1,2,-1,6629,tiob,HAVAN,5,13,3,9,2,4,HAVEN,1.12
Rub1ka,omen,190,12,16,1,-4,122.8,29,1,2,-1,6629,tiob,HAVAN,5,13,3,9,2,4,HAVEN,1.12
Hastad,raze,167,7,14,8,-7,124.3,13,2,4,-2,6629,tiob,HAVAN,5,13,3,9,2,4,HAVEN,1.12
Igaum,cypher,73,5,16,2,-11,54.4,22,0,2,-2,6629,tiob,HAVAN,5,13,3,9,2,4,HAVEN,1.12
shion,sova,84,15,9,7,6,56.3,45,0,0,0,6002,HAVAN,VKS,13,7,8,4,5,3,ASCENT,1.12
Myssen,cypher,77,20,10,5,10,49.8,67,1,1,0,6002,HAVAN,VKS,13,7,8,4,5,3,ASCENT,1.12
pleets,omen,68,14,14,8,0,20.6,0,0,0,0,6002,HAVAN,VKS,13,7,8,4,5,3,ASCENT,1.12
bNhardneja,jett,52,13,12,2,1,22.5,25,1,0,1,6002,HAVAN,VKS,13,7,8,4,5,3,ASCENT,1.12
pMdr1,reyna,49,20,15,5,5,33.1,38,1,1,0,6002,HAVAN,VKS,13,7,8,4,5,3,ASCENT,1.12
idk1,cypher,69,13,13,5,0,23.3,20,1,0,1,6002,VKS,HAVAN,7,13,3,5,4,8,ASCENT,1.12
PryZee,omen,66,20,17,1,3,32.7,20,0,0,0,6002,VKS,HAVAN,7,13,3,5,4,8,ASCENT,1.12
cad,jett,56,11,17,2,-6,21.3,40,1,1,0,6002,VKS,HAVAN,7,13,3,5,4,8,ASCENT,1.12
gtnziN,raze,25,7,19,5,-12,19.5,33,0,1,-1,6002,VKS,HAVAN,7,13,3,5,4,8,ASCENT,1.12
pavel,sova,19,9,16,11,-7,14.6,0,0,1,-1,6002,VKS,HAVAN,7,13,3,5,4,8,ASCENT,1.12
Zap,jett,255,23,17,0,6,141.2,14,3,1,2,5997,oNe,HAVAN,13,11,10,2,3,9,ASCENT,1.12
ntk,sova,228,18,17,9,1,136.3,22,3,2,1,5997,oNe,HAVAN,13,11,10,2,3,9,ASCENT,1.12
Cpx,cypher,209,17,20,7,-3,121.8,30,1,4,-3,5997,oNe,HAVAN,13,11,10,2,3,9,ASCENT,1.12
Maverick,reyna,189,15,19,5,-4,137.3,35,4,4,0,5997,oNe,HAVAN,13,11,10,2,3,9,ASCENT,1.12
Champzera,omen,161,15,18,4,-3,108.2,22,1,1,0,5997,oNe,HAVAN,13,11,10,2,3,9,ASCENT,1.12
pleets,omen,270,23,17,5,6,165.3,16,4,2,2,5997,HAVAN,oNe,11,13,9,3,2,10,ASCENT,1.12
shion,sova,251,21,17,9,4,157.5,20,1,0,1,5997,HAVAN,oNe,11,13,9,3,2,10,ASCENT,1.12
pMdr1,reyna,247,20,17,7,3,147.7,24,2,4,-2,5997,HAVAN,oNe,11,13,9,3,2,10,ASCENT,1.12
Myssen,cypher,159,14,18,4,-4,106.6,39,1,1,0,5997,HAVAN,oNe,11,13,9,3,2,10,ASCENT,1.12
bNhardneja,jett,154,13,19,1,-6,104.7,32,4,5,-1,5997,HAVAN,oNe,11,13,9,3,2,10,ASCENT,1.12
shion,sova,331,30,17,12,13,208.4,27,2,2,0,5996,HAVAN,VKS,15,13,7,5,5,7,BIND,1.12
pleets,omen,226,24,22,10,2,120.7,13,2,1,1,5996,HAVAN,VKS,15,13,7,5,5,7,BIND,1.12
pMdr1,reyna,200,18,23,9,-5,118.4,22,4,6,-2,5996,HAVAN,VKS,15,13,7,5,5,7,BIND,1.12
Myssen,cypher,174,18,19,2,-1,101.4,61,3,5,-2,5996,HAVAN,VKS,15,13,7,5,5,7,BIND,1.12
bNhardneja,raze,168,14,19,8,-5,111.4,14,2,1,1,5996,HAVAN,VKS,15,13,7,5,5,7,BIND,1.12
fuzari,cypher,285,30,21,6,9,188.6,30,3,1,2,5996,VKS,HAVAN,13,15,7,5,5,7,BIND,1.12
gtnziN,raze,232,23,22,1,1,155.5,21,5,2,3,5996,VKS,HAVAN,13,15,7,5,5,7,BIND,1.12
deNaro,sova,194,16,19,9,-3,131.3,22,3,3,0,5996,VKS,HAVAN,13,15,7,5,5,7,BIND,1.12
BrinkssJ,omen,177,15,20,8,-5,127.6,20,2,2,0,5996,VKS,HAVAN,13,15,7,5,5,7,BIND,1.12
cad,jett,153,16,22,1,-6,105.1,13,2,5,-3,5996,VKS,HAVAN,13,15,7,5,5,7,BIND,1.12
gtnziN,omen,301,32,15,5,17,176.8,26,1,2,-1,2705,VKS,HAVAN,13,15,7,5,5,7,HAVEN,1.07
fuzari,cypher,219,21,18,6,3,149.8,26,3,5,-2,2705,VKS,HAVAN,13,15,7,5,5,7,HAVEN,1.07
cad,jett,191,18,18,2,0,116.1,17,2,5,-3,2705,VKS,HAVAN,13,15,7,5,5,7,HAVEN,1.07
deNaro,sova,183,15,20,14,-5,133.0,22,4,1,3,2705,VKS,HAVAN,13,15,7,5,5,7,HAVEN,1.07
BrinkssJ,breach,128,11,19,6,-8,82.4,33,2,3,-1,2705,VKS,HAVAN,13,15,7,5,5,7,HAVEN,1.07
pMdr1,phoenix,265,24,23,8,1,169.8,20,6,5,1,2705,HAVAN,VKS,15,13,7,5,5,7,HAVEN,1.07
bNhardneja,jett,240,24,17,3,7,134.2,14,7,0,7,2705,HAVAN,VKS,15,13,7,5,5,7,HAVEN,1.07
pleets,omen,174,17,22,4,-5,108.8,13,1,2,-1,2705,HAVAN,VKS,15,13,7,5,5,7,HAVEN,1.07
Myssen,cypher,147,16,16,10,0,97.7,34,2,5,-3,2705,HAVAN,VKS,15,13,7,5,5,7,HAVEN,1.07
shion,sova,118,9,19,10,-10,86.7,19,0,0,0,2705,HAVAN,VKS,15,13,7,5,5,7,HAVEN,1.07
surpriiseeee,omen,257,19,12,0,7,151.1,22,4,1,3,2715,Onfi,HAVAN,13,7,6,2,7,5,HAVEN,1.07
tockers,sova,192,13,9,13,4,125.9,21,3,1,2,2715,Onfi,HAVAN,13,7,6,2,7,5,HAVEN,1.07
AimGreen,sage,183,15,11,4,4,122.2,27,0,2,-2,2715,Onfi,HAVAN,13,7,6,2,7,5,HAVEN,1.07
phz,phoenix,164,8,13,9,-5,117.8,20,4,3,1,2715,Onfi,HAVAN,13,7,6,2,7,5,HAVEN,1.07
Clovis,cypher,137,11,12,3,-1,86.2,24,1,1,0,2715,Onfi,HAVAN,13,7,6,2,7,5,HAVEN,1.07
pMdr1,phoenix,260,15,17,4,-2,190.4,27,5,4,1,2715,HAVAN,Onfi,7,13,5,7,2,6,HAVEN,1.07
Myssen,cypher,198,14,12,5,2,126.5,32,0,4,-4,2715,HAVAN,Onfi,7,13,5,7,2,6,HAVEN,1.07
shion,sova,184,11,11,4,0,110.6,23,1,1,0,2715,HAVAN,Onfi,7,13,5,7,2,6,HAVEN,1.07
pleets,omen,131,10,13,3,-3,86.7,23,1,1,0,2715,HAVAN,Onfi,7,13,5,7,2,6,HAVEN,1.07
bNhardneja,jett,111,7,13,3,-6,82.7,21,1,2,-1,2715,HAVAN,Onfi,7,13,5,7,2,6,HAVEN,1.07
pMdr1,phoenix,263,18,17,6,1,154.0,14,2,5,-3,2739,HAVAN,Zool,7,13,1,7,6,6,ASCENT,1.07
shion,sova,247,17,16,5,1,195.5,27,3,1,2,2739,HAVAN,Zool,7,13,1,7,6,6,ASCENT,1.07
bNhardneja,jett,198,13,15,4,-2,117.1,26,2,1,1,2739,HAVAN,Zool,7,13,1,7,6,6,ASCENT,1.07
Myssen,cypher,158,11,17,3,-6,104.1,38,1,3,-2,2739,HAVAN,Zool,7,13,1,7,6,6,ASCENT,1.07
pleets,omen,151,11,15,3,-4,110.4,12,1,1,0,2739,HAVAN,Zool,7,13,1,7,6,6,ASCENT,1.07
Tubarão,breach,316,22,15,8,7,193.7,19,3,3,0,2739,Zool,HAVAN,13,7,6,6,7,1,ASCENT,1.07
Canguru,sova,225,15,12,4,3,151.4,24,3,1,2,2739,Zool,HAVAN,13,7,6,6,7,1,ASCENT,1.07
Pavão,omen,211,17,13,8,4,123.4,35,3,3,0,2739,Zool,HAVAN,13,7,6,6,7,1,ASCENT,1.07
Peixe,jett,199,16,15,2,1,99.5,17,2,0,2,2739,Zool,HAVAN,13,7,6,6,7,1,ASCENT,1.07
Lobo,killjoy,129,8,15,4,-7,93.0,5,0,2,-2,2739,Zool,HAVAN,13,7,6,6,7,1,ASCENT,1.07
gaabxx,jett,300,24,12,6,12,183.0,16,4,1,3,2747,N2B,HAVAN,13,10,4,7,9,3,HAVEN,1.06
bielthemagician,sova,239,19,13,10,6,188.1,34,0,2,-2,2747,N2B,HAVAN,13,10,4,7,9,3,HAVEN,1.06
chase,omen,229,20,14,7,6,195.8,32,1,0,1,2747,N2B,HAVAN,13,10,4,7,9,3,HAVEN,1.06
MATHR,phoenix,201,16,18,6,-2,116.3,22,7,6,1,2747,N2B,HAVAN,13,10,4,7,9,3,HAVEN,1.06
Gabriel,cypher,127,10,18,3,-8,87.3,27,0,2,-2,2747,N2B,HAVAN,13,10,4,7,9,3,HAVEN,1.06
shion,sova,232,20,15,8,5,140.2,38,2,3,-1,2747,HAVAN,N2B,10,13,3,9,7,4,HAVEN,1.06
pMdr1,phoenix,231,16,20,9,-4,151.7,21,3,0,3,2747,HAVAN,N2B,10,13,3,9,7,4,HAVEN,1.06
pleets,omen,199,16,17,5,-1,110.3,15,3,3,0,2747,HAVAN,N2B,10,13,3,9,7,4,HAVEN,1.06
bNhardneja,jett,135,11,17,6,-6,79.6,5,1,1,0,2747,HAVAN,N2B,10,13,3,9,7,4,HAVEN,1.06
Myssen,cypher,132,9,20,7,-11,91.3,34,2,5,-3,2747,HAVAN,N2B,10,13,3,9,7,4,HAVEN,1.06
chase,omen,290,20,15,2,5,167.2,36,4,1,3,2747,N2B,HAVAN,5,13,2,4,3,9,ASCENT,1.06
bielthemagician,sova,217,14,16,9,-2,128.7,18,1,1,0,2747,N2B,HAVAN,5,13,2,4,3,9,ASCENT,1.06
gaabxx,jett,209,15,13,3,2,98.3,3,3,2,1,2747,N2B,HAVAN,5,13,2,4,3,9,ASCENT,1.06
Gabriel,killjoy,127,6,16,2,-10,96.1,11,0,0,0,2747,N2B,HAVAN,5,13,2,4,3,9,ASCENT,1.06
MATHR,phoenix,65,2,17,3,-15,47.8,5,0,6,-6,2747,N2B,HAVAN,5,13,2,4,3,9,ASCENT,1.06
bNhardneja,jett,304,20,7,4,13,170.5,15,2,1,1,2747,HAVAN,N2B,13,5,9,3,4,2,ASCENT,1.06
Myssen,cypher,272,17,14,8,3,186.2,35,3,2,1,2747,HAVAN,N2B,13,5,9,3,4,2,ASCENT,1.06
shion,sova,222,16,11,9,5,152.7,26,1,1,0,2747,HAVAN,N2B,13,5,9,3,4,2,ASCENT,1.06
pMdr1,phoenix,188,13,14,4,-1,128.5,35,3,3,0,2747,HAVAN,N2B,13,5,9,3,4,2,ASCENT,1.06
pleets,omen,182,11,11,11,0,113.6,18,1,1,0,2747,HAVAN,N2B,13,5,9,3,4,2,ASCENT,1.06
chase,brimstone,320,30,12,1,18,174.5,34,5,2,3,2747,N2B,HAVAN,13,11,8,4,5,7,BIND,1.06
Gabriel,killjoy,246,20,14,5,6,207.9,20,3,1,2,2747,N2B,HAVAN,13,11,8,4,5,7,BIND,1.06
bielthemagician,sova,199,14,13,9,1,122.8,25,0,3,-3,2747,N2B,HAVAN,13,11,8,4,5,7,BIND,1.06
MATHR,phoenix,159,13,14,7,-1,103.9,21,4,3,1,2747,N2B,HAVAN,13,11,8,4,5,7,BIND,1.06
gaabxx,jett,130,11,13,3,-2,82.8,11,1,2,-1,2747,N2B,HAVAN,13,11,8,4,5,7,BIND,1.06
pMdr1,phoenix,225,18,20,6,-2,145.7,30,5,2,3,2747,HAVAN,N2B,11,13,7,5,4,8,BIND,1.06
bNhardneja,raze,209,16,17,6,-1,127.0,6,2,2,0,2747,HAVAN,N2B,11,13,7,5,4,8,BIND,1.06
shion,sova,181,13,17,10,-4,122.3,16,1,1,0,2747,HAVAN,N2B,11,13,7,5,4,8,BIND,1.06
pleets,reyna,108,8,15,5,-7,70.0,3,1,4,-3,2747,HAVAN,N2B,11,13,7,5,4,8,BIND,1.06
Myssen,omen,105,10,19,1,-9,69.2,53,2,4,-2,2747,HAVAN,N2B,11,13,7,5,4,8,BIND,1.06
delevingne,jett,346,24,15,4,9,169.6,18,9,5,4,2443,FF,HAVAN,13,7,5,3,8,4,BIND,1.07
fzkk,raze,265,17,9,10,8,179.0,20,2,1,1,2443,FF,HAVAN,13,7,5,3,8,4,BIND,1.07
krain,sova,210,15,9,6,6,149.0,36,1,0,1,2443,FF,HAVAN,13,7,5,3,8,4,BIND,1.07
v1xen,omen,113,9,9,3,0,79.2,41,1,1,0,2443,FF,HAVAN,13,7,5,3,8,4,BIND,1.07
dragonite,cypher,74,6,8,5,-2,43.7,11,0,0,0,2443,FF,HAVAN,13,7,5,3,8,4,BIND,1.07
pMdr1,phoenix,181,13,15,2,-2,124.8,20,4,3,1,2443,HAVAN,FF,7,13,4,8,3,5,BIND,1.07
shion,sova,155,11,13,6,-2,118.8,41,1,2,-1,2443,HAVAN,FF,7,13,4,8,3,5,BIND,1.07
bNhardneja,raze,148,10,13,3,-3,101.6,12,1,2,-1,2443,HAVAN,FF,7,13,4,8,3,5,BIND,1.07
pleets,reyna,143,9,17,3,-8,92.3,3,1,4,-3,2443,HAVAN,FF,7,13,4,8,3,5,BIND,1.07
Myssen,omen,109,7,13,3,-6,65.5,37,0,2,-2,2443,HAVAN,FF,7,13,4,8,3,5,BIND,1.07
Hastad,jett,251,20,19,4,1,160.5,10,2,4,-2,2453,tiob,HAVAN,10,13,7,5,3,8,ASCENT,1.07
dtt1,omen,214,17,20,5,-3,187.3,25,3,2,1,2453,tiob,HAVAN,10,13,7,5,3,8,ASCENT,1.07
NandeX,sova,194,15,17,10,-2,101.9,17,2,0,2,2453,tiob,HAVAN,10,13,7,5,3,8,ASCENT,1.07
Rub1ka,breach,133,12,16,6,-4,86.8,26,2,1,1,2453,tiob,HAVAN,10,13,7,5,3,8,ASCENT,1.07
Igaum,cypher,120,9,18,7,-9,76.1,12,2,5,-3,2453,tiob,HAVAN,10,13,7,5,3,8,ASCENT,1.07
shion,sova,317,24,13,12,11,172.6,25,2,2,0,2453,HAVAN,tiob,13,10,8,3,5,7,ASCENT,1.07
bNhardneja,jett,286,25,14,2,11,165.8,15,2,2,0,2453,HAVAN,tiob,13,10,8,3,5,7,ASCENT,1.07
pMdr1,phoenix,260,19,16,10,3,159.7,31,5,2,3,2453,HAVAN,tiob,13,10,8,3,5,7,ASCENT,1.07
Myssen,cypher,160,14,15,2,-1,148.0,52,1,1,0,2453,HAVAN,tiob,13,10,8,3,5,7,ASCENT,1.07
pleets,omen,74,7,16,4,-9,46.1,3,2,4,-2,2453,HAVAN,tiob,13,10,8,3,5,7,ASCENT,1.07
delevingne,jett,397,23,12,5,11,246.4,17,3,3,0,2456,FF,HAVAN,13,3,3,1,10,2,SPLIT,1.07
fzkk,raze,235,11,12,4,-1,163.9,6,3,0,3,2456,FF,HAVAN,13,3,3,1,10,2,SPLIT,1.07
v1xen,omen,202,12,8,4,4,92.0,21,2,2,0,2456,FF,HAVAN,13,3,3,1,10,2,SPLIT,1.07
krain,breach,192,12,6,5,6,133.1,20,0,0,0,2456,FF,HAVAN,13,3,3,1,10,2,SPLIT,1.07
dragonite,cypher,175,12,7,3,5,119.3,18,2,1,1,2456,FF,HAVAN,13,3,3,1,10,2,SPLIT,1.07
bNhardneja,raze,195,9,13,3,-4,124.8,7,2,2,0,2456,HAVAN,FF,3,13,2,10,1,3,SPLIT,1.07
shion,breach,174,11,14,3,-3,92.6,16,1,2,-1,2456,HAVAN,FF,3,13,2,10,1,3,SPLIT,1.07
pMdr1,phoenix,171,10,14,3,-4,90.1,26,1,3,-2,2456,HAVAN,FF,3,13,2,10,1,3,SPLIT,1.07
pleets,omen,165,9,15,1,-6,93.9,10,2,2,0,2456,HAVAN,FF,3,13,2,10,1,3,SPLIT,1.07
Myssen,cypher,129,6,14,3,-8,78.1,29,0,1,-1,2456,HAVAN,FF,3,13,2,10,1,3,SPLIT,1.07
v1xen,omen,228,22,13,11,9,146.6,27,1,1,0,2456,FF,HAVAN,14,12,6,6,6,6,HAVEN,1.07
krain,sova,220,23,14,4,9,146.8,13,1,1,0,2456,FF,HAVAN,14,12,6,6,6,6,HAVEN,1.07
delevingne,jett,213,19,24,4,-5,120.3,21,6,7,-1,2456,FF,HAVAN,14,12,6,6,6,6,HAVEN,1.07
fzkk,raze,211,18,18,6,0,133.4,23,4,2,2,2456,FF,HAVAN,14,12,6,6,6,6,HAVEN,1.07
dragonite,cypher,139,13,17,7,-4,89.6,27,2,1,1,2456,FF,HAVAN,14,12,6,6,6,6,HAVEN,1.07
bNhardneja,jett,242,22,20,5,2,140.5,24,5,1,4,2456,HAVAN,FF,12,14,6,6,6,6,HAVEN,1.07
Myssen,cypher,211,21,16,0,5,137.3,53,1,1,0,2456,HAVAN,FF,12,14,6,6,6,6,HAVEN,1.07
pMdr1,phoenix,179,14,21,6,-7,119.0,22,5,6,-1,2456,HAVAN,FF,12,14,6,6,6,6,HAVEN,1.07
pleets,omen,158,17,18,6,-1,91.8,12,1,2,-1,2456,HAVAN,FF,12,14,6,6,6,6,HAVEN,1.07
shion,sova,146,12,20,13,-8,104.2,26,0,4,-4,2456,HAVAN,FF,12,14,6,6,6,6,HAVEN,1.07
pMdr1,jett,384,30,18,3,12,211.1,40,7,6,1,8228,HAVAN,dogz,13,9,7,5,6,4,ASCENT,1.14
shion,raze,257,17,16,9,1,177.0,16,1,0,1,8228,HAVAN,dogz,13,9,7,5,6,4,ASCENT,1.14
felipinho,omen,200,17,15,9,2,113.1,27,0,2,-2,8228,HAVAN,dogz,13,9,7,5,6,4,ASCENT,1.14
Myssen,cypher,158,13,12,10,1,107.8,37,0,2,-2,8228,HAVAN,dogz,13,9,7,5,6,4,ASCENT,1.14
bNhardneja,sova,133,8,15,12,-7,99.7,9,1,3,-2,8228,HAVAN,dogz,13,9,7,5,6,4,ASCENT,1.14
toezin,cypher,272,23,16,3,7,160.6,22,1,2,-1,8228,dogz,HAVAN,9,13,4,6,5,7,ASCENT,1.14
Cryy,sova,214,17,14,4,3,125.7,14,6,1,5,8228,dogz,HAVAN,9,13,4,6,5,7,ASCENT,1.14
Otsuka,omen,192,14,18,6,-4,135.5,23,2,0,2,8228,dogz,HAVAN,9,13,4,6,5,7,ASCENT,1.14
Less,jett,173,13,19,2,-6,87.5,14,3,5,-2,8228,dogz,HAVAN,9,13,4,6,5,7,ASCENT,1.14
PedroGOD,phoenix,142,9,18,4,-9,96.0,13,1,1,0,8228,dogz,HAVAN,9,13,4,6,5,7,ASCENT,1.14
bNhardneja,sova,208,16,14,7,2,140.2,21,0,1,-1,8242,HAVAN,ATHZ,10,13,3,8,7,5,HAVEN,1.14
pleets,omen,197,14,18,12,-4,119.6,12,3,4,-1,8242,HAVAN,ATHZ,10,13,3,8,7,5,HAVEN,1.14
shion,jett,196,16,17,3,-1,111.7,9,4,2,2,8242,HAVAN,ATHZ,10,13,3,8,7,5,HAVEN,1.14
pMdr1,reyna,182,15,19,6,-4,90.1,16,0,5,-5,8242,HAVAN,ATHZ,10,13,3,8,7,5,HAVEN,1.14
Myssen,cypher,161,12,16,4,-4,95.2,29,2,2,0,8242,HAVAN,ATHZ,10,13,3,8,7,5,HAVEN,1.14
REPOW,sova,247,17,15,12,2,150.6,16,2,0,2,8242,ATHZ,HAVAN,13,10,5,7,8,3,HAVEN,1.14
kato,raze,235,18,18,9,0,132.7,11,9,3,6,8242,ATHZ,HAVAN,13,10,5,7,8,3,HAVEN,1.14
BladeZ,jett,228,19,12,5,7,219.9,31,2,2,0,8242,ATHZ,HAVAN,13,10,5,7,8,3,HAVEN,1.14
PxL,omen,188,16,15,5,1,152.3,8,1,3,-2,8242,ATHZ,HAVAN,13,10,5,7,8,3,HAVEN,1.14
vtrg0d,cypher,160,14,13,6,1,158.0,24,0,1,-1,8242,ATHZ,HAVAN,13,10,5,7,8,3,HAVEN,1.14
shion,jett,307,23,16,7,7,181.6,23,4,1,3,8242,HAVAN,ATHZ,10,13,3,9,7,4,ICEBOX,1.14
pleets,omen,285,23,18,4,5,171.4,13,5,2,3,8242,HAVAN,ATHZ,10,13,3,9,7,4,ICEBOX,1.14
bNhardneja,sova,205,16,16,5,0,115.6,10,2,0,2,8242,HAVAN,ATHZ,10,13,3,9,7,4,ICEBOX,1.14
pMdr1,reyna,131,11,18,2,-7,95.2,38,2,6,-4,8242,HAVAN,ATHZ,10,13,3,9,7,4,ICEBOX,1.14
Myssen,cypher,122,8,17,5,-9,77.9,19,0,1,-1,8242,HAVAN,ATHZ,10,13,3,9,7,4,ICEBOX,1.14
BladeZ,sage,292,25,15,7,10,181.5,38,1,1,0,8242,ATHZ,HAVAN,13,10,4,7,9,3,ICEBOX,1.14
REPOW,omen,261,19,18,6,1,175.4,26,2,3,-1,8242,ATHZ,HAVAN,13,10,4,7,9,3,ICEBOX,1.14
kato,raze,256,20,17,1,3,132.3,13,3,4,-1,8242,ATHZ,HAVAN,13,10,4,7,9,3,ICEBOX,1.14
PxL,phoenix,147,12,18,5,-6,97.4,25,2,1,1,8242,ATHZ,HAVAN,13,10,4,7,9,3,ICEBOX,1.14
vtrg0d,killjoy,119,9,13,2,-4,85.1,9,2,4,-2,8242,ATHZ,HAVAN,13,10,4,7,9,3,ICEBOX,1.14
shion,sova,257,17,14,3,3,138.0,28,1,0,1,9091,HAVAN,S5,6,13,4,3,2,10,HAVEN,2.01
Myssen,cypher,209,14,14,6,0,127.7,31,0,1,-1,9091,HAVAN,S5,6,13,4,3,2,10,HAVEN,2.01
felipinho,raze,151,9,15,6,-6,108.5,20,5,6,-1,9091,HAVAN,S5,6,13,4,3,2,10,HAVEN,2.01
pMdr1,phoenix,123,7,15,1,-8,93.1,31,1,2,-1,9091,HAVAN,S5,6,13,4,3,2,10,HAVEN,2.01
pleets,omen,117,7,14,5,-7,80.7,10,3,1,2,9091,HAVAN,S5,6,13,4,3,2,10,HAVEN,2.01
prozin,phoenix,233,15,13,8,2,167.9,20,1,5,-4,9091,S5,HAVAN,13,6,10,2,3,4,HAVEN,2.01
gaabxx,jett,233,16,12,4,4,143.7,20,3,0,3,9091,S5,HAVAN,13,6,10,2,3,4,HAVEN,2.01
deNaro,sova,229,14,10,9,4,144.7,23,2,0,2,9091,S5,HAVAN,13,6,10,2,3,4,HAVEN,2.01
fra,cypher,200,15,10,5,5,111.5,25,3,3,0,9091,S5,HAVAN,13,6,10,2,3,4,HAVEN,2.01
fooX,omen,190,11,9,11,2,109.6,28,0,1,-1,9091,S5,HAVAN,13,6,10,2,3,4,HAVEN,2.01
pleets,omen,176,6,14,4,-8,126.1,9,1,2,-1,9091,HAVAN,S5,2,13,0,3,2,10,ASCENT,2.01
Myssen,killjoy,136,7,15,0,-8,103.1,45,0,1,-1,9091,HAVAN,S5,2,13,0,3,2,10,ASCENT,2.01
shion,sova,130,5,14,5,-9,76.9,24,0,1,-1,9091,HAVAN,S5,2,13,0,3,2,10,ASCENT,2.01
felipinho,raze,129,5,13,3,-8,73.3,17,2,2,0,9091,HAVAN,S5,2,13,0,3,2,10,ASCENT,2.01
pMdr1,jett,83,4,15,1,-11,52.7,13,1,5,-4,9091,HAVAN,S5,2,13,0,3,2,10,ASCENT,2.01
prozin,raze,349,18,9,6,9,195.4,15,4,1,3,9091,S5,HAVAN,13,2,10,2,3,0,ASCENT,2.01
gaabxx,jett,336,22,4,0,18,188.1,28,5,2,3,9091,S5,HAVAN,13,2,10,2,3,0,ASCENT,2.01
fooX,omen,219,10,4,7,6,122.0,11,1,0,1,9091,S5,HAVAN,13,2,10,2,3,0,ASCENT,2.01
deNaro,sova,214,13,4,7,9,121.1,28,1,0,1,9091,S5,HAVAN,13,2,10,2,3,0,ASCENT,2.01
fra,killjoy,144,8,6,0,2,86.5,25,0,1,-1,9091,S5,HAVAN,13,2,10,2,3,0,ASCENT,2.01
delevingne,reyna,359,20,3,9,17,160.4,11,2,0,2,10295,Vora,HAVAN,13,2,11,1,2,1,BIND,2.02
dragonite,cypher,306,17,7,3,10,172.9,22,3,2,1,10295,Vora,HAVAN,13,2,11,1,2,1,BIND,2.02
fzkk,raze,265,15,8,3,7,158.3,7,3,2,1,10295,Vora,HAVAN,13,2,11,1,2,1,BIND,2.02
krain,sova,166,10,2,7,8,104.0,26,0,0,0,10295,Vora,HAVAN,13,2,11,1,2,1,BIND,2.02
v1xen,omen,152,8,7,7,1,81.5,10,2,1,1,10295,Vora,HAVAN,13,2,11,1,2,1,BIND,2.02
shion,sova,218,8,15,5,-7,156.3,24,2,0,2,10295,HAVAN,Vora,2,13,1,2,1,11,BIND,2.02
pMdr1,jett,133,7,13,0,-6,142.3,36,1,2,-1,10295,HAVAN,Vora,2,13,1,2,1,11,BIND,2.02
Myssen,cypher,130,5,15,1,-10,80.5,24,1,4,-3,10295,HAVAN,Vora,2,13,1,2,1,11,BIND,2.02
pleets,brimstone,111,6,13,6,-7,63.4,10,1,0,1,10295,HAVAN,Vora,2,13,1,2,1,11,BIND,2.02
felipinho,raze,65,1,15,4,-14,56.9,18,0,4,-4,10295,HAVAN,Vora,2,13,1,2,1,11,BIND,2.02
delevingne,reyna,273,23,16,9,7,155.2,10,0,4,-4,10295,Vora,HAVAN,13,10,3,8,10,2,ICEBOX,2.02
krain,sova,258,23,14,4,9,171.4,31,1,1,0,10295,Vora,HAVAN,13,10,3,8,10,2,ICEBOX,2.02
fzkk,raze,216,15,22,8,-7,141.1,10,4,1,3,10295,Vora,HAVAN,13,10,3,8,10,2,ICEBOX,2.02
dragonite,killjoy,211,17,15,3,2,119.7,13,5,6,-1,10295,Vora,HAVAN,13,10,3,8,10,2,ICEBOX,2.02
v1xen,brimstone,184,14,13,11,1,113.0,11,0,1,-1,10295,Vora,HAVAN,13,10,3,8,10,2,ICEBOX,2.02
shion,sova,263,23,19,2,4,143.0,15,2,1,1,10295,HAVAN,Vora,10,13,2,10,8,3,ICEBOX,2.02
